id,scrip,date,instrument_token,tradingsymbol,strike,option_type,expiry,open,high,low,close,volume,oi,spot_close
95449,JIOFIN,2026-08-18,28781314,JIOFIN26AUG210CE,210,CE,2026-08-25,37.55,37.55,37.55,37.55,0,136300,245.8
95450,JIOFIN,2026-08-18,28781826,JIOFIN26AUG210PE,210,PE,2026-08-25,0.1,0.1,0.05,0.05,28200,714400,245.8
95451,JIOFIN,2026-08-18,30326530,JIOFIN26AUG212.5CE,212.5,CE,2026-08-25,39.89,39.89,39.89,39.89,0,7050,245.8
95452,JIOFIN,2026-08-18,28782082,JIOFIN26AUG215CE,215,CE,2026-08-25,33.5,33.5,33.5,33.5,0,2350,245.8
95453,JIOFIN,2026-08-18,28783362,JIOFIN26AUG215PE,215,PE,2026-08-25,0.15,0.15,0.05,0.1,89300,263200,245.8
95454,JIOFIN,2026-08-18,30327298,JIOFIN26AUG217.5PE,217.5,PE,2026-08-25,0.1,0.1,0.1,0.1,0,110450,245.8
95455,JIOFIN,2026-08-18,28783618,JIOFIN26AUG220CE,220,CE,2026-08-25,27,27,27,27,0,385400,245.8
95456,JIOFIN,2026-08-18,28783874,JIOFIN26AUG220PE,220,PE,2026-08-25,0.15,0.2,0.1,0.15,319600,2133800,245.8
95457,JIOFIN,2026-08-18,30327554,JIOFIN26AUG222.5CE,222.5,CE,2026-08-25,41,41,41,41,0,11750,245.8
95458,JIOFIN,2026-08-18,30327810,JIOFIN26AUG222.5PE,222.5,PE,2026-08-25,0.25,0.25,0.15,0.15,4700,89300,245.8
95459,JIOFIN,2026-08-18,28784130,JIOFIN26AUG225CE,225,CE,2026-08-25,24.8,24.8,24.8,24.8,0,399500,245.8
95460,JIOFIN,2026-08-18,28784386,JIOFIN26AUG225PE,225,PE,2026-08-25,0.2,0.2,0.15,0.2,77550,1160900,245.8
95461,JIOFIN,2026-08-18,30328066,JIOFIN26AUG227.5CE,227.5,CE,2026-08-25,32.3,32.3,32.3,32.3,0,58750,245.8
95462,JIOFIN,2026-08-18,30328322,JIOFIN26AUG227.5PE,227.5,PE,2026-08-25,0.25,0.3,0.25,0.3,4700,251450,245.8
95463,JIOFIN,2026-08-18,28784642,JIOFIN26AUG230CE,230,CE,2026-08-25,16.3,17.7,15,15.4,72850,2291250,245.8
95464,JIOFIN,2026-08-18,28784898,JIOFIN26AUG230PE,230,PE,2026-08-25,0.3,0.45,0.3,0.35,479400,4427400,245.8
95465,JIOFIN,2026-08-18,30329090,JIOFIN26AUG232.5CE,232.5,CE,2026-08-25,17.7,17.7,17.7,17.7,0,338400,245.8
95466,JIOFIN,2026-08-18,30329346,JIOFIN26AUG232.5PE,232.5,PE,2026-08-25,0.5,0.55,0.35,0.55,117500,411250,245.8
95467,JIOFIN,2026-08-18,28785154,JIOFIN26AUG235CE,235,CE,2026-08-25,12.5,13.15,10.4,10.8,108100,3282950,245.8
95468,JIOFIN,2026-08-18,28787458,JIOFIN26AUG235PE,235,PE,2026-08-25,0.7,0.95,0.6,0.8,1506350,5656450,245.8
95469,JIOFIN,2026-08-18,30329602,JIOFIN26AUG237.5CE,237.5,CE,2026-08-25,10.2,10.4,10.2,10.2,14100,528750,245.8
95470,JIOFIN,2026-08-18,30329858,JIOFIN26AUG237.5PE,237.5,PE,2026-08-25,1.1,1.35,0.85,1.2,1010500,1041050,245.8
95471,JIOFIN,2026-08-18,28787714,JIOFIN26AUG240CE,240,CE,2026-08-25,9,9,6.6,7,2263050,3663650,245.8
95472,JIOFIN,2026-08-18,28787970,JIOFIN26AUG240PE,240,PE,2026-08-25,1.25,2.1,1.2,1.8,4079600,5710500,245.8
95473,JIOFIN,2026-08-18,30330114,JIOFIN26AUG242.5CE,242.5,CE,2026-08-25,6.8,7,5.1,5.6,331350,676800,245.8
95474,JIOFIN,2026-08-18,30330370,JIOFIN26AUG242.5PE,242.5,PE,2026-08-25,2.15,3.1,1.9,2.7,1402950,1137400,245.8
95475,JIOFIN,2026-08-18,28788226,JIOFIN26AUG245CE,245,CE,2026-08-25,5.5,5.5,3.8,4.15,6208700,3358150,245.8
95476,JIOFIN,2026-08-18,28789506,JIOFIN26AUG245PE,245,PE,2026-08-25,3.1,4.3,2.7,3.8,5994850,5964300,245.8
95477,JIOFIN,2026-08-18,30330626,JIOFIN26AUG247.5CE,247.5,CE,2026-08-25,4.1,4.3,2.9,3.1,6032450,2552100,245.8
95478,JIOFIN,2026-08-18,30330882,JIOFIN26AUG247.5PE,247.5,PE,2026-08-25,4.3,5.95,3.9,5.25,3106700,1586250,245.8
95479,JIOFIN,2026-08-18,28789762,JIOFIN26AUG250CE,250,CE,2026-08-25,3.95,3.95,2.25,2.45,25553900,17834150,245.8
95480,JIOFIN,2026-08-18,28790530,JIOFIN26AUG250PE,250,PE,2026-08-25,5.5,7.75,5.4,7.05,4288750,7379000,245.8
95481,JIOFIN,2026-08-18,30331138,JIOFIN26AUG252.5CE,252.5,CE,2026-08-25,2.4,2.45,1.65,1.8,3522650,2545050,245.8
95482,JIOFIN,2026-08-18,30331394,JIOFIN26AUG252.5PE,252.5,PE,2026-08-25,7.55,9.7,7.15,8.75,770800,1031650,245.8
95483,JIOFIN,2026-08-18,28790786,JIOFIN26AUG255CE,255,CE,2026-08-25,2,2,1.2,1.35,12107200,7802000,245.8
95484,JIOFIN,2026-08-18,28791042,JIOFIN26AUG255PE,255,PE,2026-08-25,8.5,11.85,8.5,11.05,756700,2815300,245.8
95485,JIOFIN,2026-08-18,30331650,JIOFIN26AUG257.5CE,257.5,CE,2026-08-25,1.45,1.45,0.95,1.05,6544750,5120650,245.8
95486,JIOFIN,2026-08-18,30331906,JIOFIN26AUG257.5PE,257.5,PE,2026-08-25,11.95,13.8,11.3,13.4,138650,1851800,245.8
95487,JIOFIN,2026-08-18,28791298,JIOFIN26AUG260CE,260,CE,2026-08-25,0.95,1.45,0.75,0.85,22339100,25431700,245.8
95488,JIOFIN,2026-08-18,28791554,JIOFIN26AUG260PE,260,PE,2026-08-25,14.3,16.15,13.4,15.05,451200,5548350,245.8
95489,JIOFIN,2026-08-18,30332162,JIOFIN26AUG262.5CE,262.5,CE,2026-08-25,0.85,0.95,0.55,0.65,5289850,5024300,245.8
95490,JIOFIN,2026-08-18,30332674,JIOFIN26AUG262.5PE,262.5,PE,2026-08-25,16.8,17.3,16.55,17.3,18800,937650,245.8
95491,JIOFIN,2026-08-18,28791810,JIOFIN26AUG265CE,265,CE,2026-08-25,0.8,0.8,0.45,0.5,5522500,8448250,245.8
95492,JIOFIN,2026-08-18,28792066,JIOFIN26AUG265PE,265,PE,2026-08-25,19.6,19.85,18.25,19.55,122200,1381800,245.8
95493,JIOFIN,2026-08-18,30332930,JIOFIN26AUG267.5CE,267.5,CE,2026-08-25,0.65,0.65,0.4,0.45,4457950,2169050,245.8
95494,JIOFIN,2026-08-18,30333186,JIOFIN26AUG267.5PE,267.5,PE,2026-08-25,18.7,18.7,18.7,18.7,0,777850,245.8
95495,JIOFIN,2026-08-18,28792322,JIOFIN26AUG270CE,270,CE,2026-08-25,0.55,0.55,0.3,0.35,13632350,14953050,245.8
95496,JIOFIN,2026-08-18,28792578,JIOFIN26AUG270PE,270,PE,2026-08-25,23.3,24.5,22.95,24,143350,2239550,245.8
95497,JIOFIN,2026-08-18,30333442,JIOFIN26AUG272.5CE,272.5,CE,2026-08-25,0.4,0.4,0.25,0.3,634500,846000,245.8
95498,JIOFIN,2026-08-18,30333698,JIOFIN26AUG272.5PE,272.5,PE,2026-08-25,27.3,27.3,27.3,27.3,2350,197400,245.8
95499,JIOFIN,2026-08-18,28792834,JIOFIN26AUG275CE,275,CE,2026-08-25,0.4,0.4,0.2,0.25,2140850,6218100,245.8
95500,JIOFIN,2026-08-18,28793090,JIOFIN26AUG275PE,275,PE,2026-08-25,28.5,29,28.1,28.75,32900,232650,245.8
95501,JIOFIN,2026-08-18,30333954,JIOFIN26AUG277.5CE,277.5,CE,2026-08-25,0.25,0.25,0.2,0.25,197400,380700,245.8
95502,JIOFIN,2026-08-18,30334210,JIOFIN26AUG277.5PE,277.5,PE,2026-08-25,40.99,40.99,40.99,40.99,0,0,245.8
95503,JIOFIN,2026-08-18,28793346,JIOFIN26AUG280CE,280,CE,2026-08-25,0.25,0.25,0.15,0.2,3520300,9263700,245.8
95504,JIOFIN,2026-08-18,28793858,JIOFIN26AUG280PE,280,PE,2026-08-25,33.7,34.75,32.7,34.7,96350,4175950,245.8
95505,JIOFIN,2026-08-18,30334466,JIOFIN26AUG282.5CE,282.5,CE,2026-08-25,0.15,0.2,0.15,0.15,143350,641550,245.8
95506,JIOFIN,2026-08-18,30334978,JIOFIN26AUG282.5PE,282.5,PE,2026-08-25,30.9,30.9,30.9,30.9,0,665050,245.8
95507,JIOFIN,2026-08-18,28794626,JIOFIN26AUG285CE,285,CE,2026-08-25,0.2,0.2,0.15,0.15,1508700,3440400,245.8
95508,JIOFIN,2026-08-18,28805890,JIOFIN26AUG285PE,285,PE,2026-08-25,35.25,35.25,35.25,35.25,0,65800,245.8
95509,JIOFIN,2026-08-18,30335234,JIOFIN26AUG287.5CE,287.5,CE,2026-08-25,0.15,0.2,0.1,0.15,155100,256150,245.8
95510,JIOFIN,2026-08-18,30336002,JIOFIN26AUG287.5PE,287.5,PE,2026-08-25,49.89,49.89,49.89,49.89,0,0,245.8
95511,JIOFIN,2026-08-18,28806146,JIOFIN26AUG290CE,290,CE,2026-08-25,0.15,0.15,0.1,0.1,2455750,2970400,245.8
95512,JIOFIN,2026-08-18,28807682,JIOFIN26AUG290PE,290,PE,2026-08-25,41.5,41.5,41.5,41.5,0,204450,245.8
95513,JIOFIN,2026-08-18,28807938,JIOFIN26AUG295CE,295,CE,2026-08-25,0.1,0.15,0.05,0.15,768450,829550,245.8
95514,JIOFIN,2026-08-18,28825602,JIOFIN26AUG295PE,295,PE,2026-08-25,30,30,30,30,0,23500,245.8
95515,JIOFIN,2026-08-18,28825858,JIOFIN26AUG300CE,300,CE,2026-08-25,0.1,0.1,0.05,0.1,1259600,2479250,245.8
95516,JIOFIN,2026-08-18,28826114,JIOFIN26AUG300PE,300,PE,2026-08-25,54,54,54,54,0,368950,245.8
95517,JIOFIN,2026-08-19,28780034,JIOFIN26AUG195PE,195,PE,2026-08-25,0.05,0.05,0.05,0.05,4700,126900,243.15
95518,JIOFIN,2026-08-19,28780290,JIOFIN26AUG200CE,200,CE,2026-08-25,44.6,44.8,42.5,42.5,32900,183300,243.15
95519,JIOFIN,2026-08-19,28780546,JIOFIN26AUG200PE,200,PE,2026-08-25,0.05,0.05,0.05,0.05,124550,432400,243.15
95520,JIOFIN,2026-08-19,30315266,JIOFIN26AUG202.5PE,202.5,PE,2026-08-25,0.15,0.15,0.15,0.15,0,4700,243.15
95521,JIOFIN,2026-08-19,28781058,JIOFIN26AUG205PE,205,PE,2026-08-25,0.05,0.05,0.05,0.05,2350,49350,243.15
95522,JIOFIN,2026-08-19,28781314,JIOFIN26AUG210CE,210,CE,2026-08-25,37.55,37.55,37.55,37.55,0,136300,243.15
95523,JIOFIN,2026-08-19,28781826,JIOFIN26AUG210PE,210,PE,2026-08-25,0.05,0.1,0.05,0.1,56400,658000,243.15
95524,JIOFIN,2026-08-19,30326530,JIOFIN26AUG212.5CE,212.5,CE,2026-08-25,39.89,39.89,39.89,39.89,0,7050,243.15
95525,JIOFIN,2026-08-19,28782082,JIOFIN26AUG215CE,215,CE,2026-08-25,33.5,33.5,33.5,33.5,0,2350,243.15
95526,JIOFIN,2026-08-19,28783362,JIOFIN26AUG215PE,215,PE,2026-08-25,0.1,0.15,0.05,0.1,39950,239700,243.15
95527,JIOFIN,2026-08-19,30327298,JIOFIN26AUG217.5PE,217.5,PE,2026-08-25,0.1,0.1,0.1,0.1,0,110450,243.15
95528,JIOFIN,2026-08-19,28783618,JIOFIN26AUG220CE,220,CE,2026-08-25,25,25,23.1,23.1,91650,357200,243.15
95529,JIOFIN,2026-08-19,28783874,JIOFIN26AUG220PE,220,PE,2026-08-25,0.15,0.15,0.05,0.1,340750,1959900,243.15
95530,JIOFIN,2026-08-19,30327554,JIOFIN26AUG222.5CE,222.5,CE,2026-08-25,41,41,41,41,0,11750,243.15
95531,JIOFIN,2026-08-19,30327810,JIOFIN26AUG222.5PE,222.5,PE,2026-08-25,0.1,0.1,0.1,0.1,2350,86950,243.15
95532,JIOFIN,2026-08-19,28784130,JIOFIN26AUG225CE,225,CE,2026-08-25,20,20,17.7,18.1,18800,390100,243.15
95533,JIOFIN,2026-08-19,28784386,JIOFIN26AUG225PE,225,PE,2026-08-25,0.15,0.2,0.1,0.1,253800,1132700,243.15
95534,JIOFIN,2026-08-19,30328066,JIOFIN26AUG227.5CE,227.5,CE,2026-08-25,32.3,32.3,32.3,32.3,0,58750,243.15
95535,JIOFIN,2026-08-19,30328322,JIOFIN26AUG227.5PE,227.5,PE,2026-08-25,0.25,0.25,0.1,0.1,133950,199750,243.15
95536,JIOFIN,2026-08-19,28784642,JIOFIN26AUG230CE,230,CE,2026-08-25,15,15.25,12.85,13.1,96350,2258350,243.15
95537,JIOFIN,2026-08-19,28784898,JIOFIN26AUG230PE,230,PE,2026-08-25,0.35,0.35,0.2,0.25,1851800,4537850,243.15
95538,JIOFIN,2026-08-19,30329090,JIOFIN26AUG232.5CE,232.5,CE,2026-08-25,17.7,17.7,17.7,17.7,0,338400,243.15
95539,JIOFIN,2026-08-19,30329346,JIOFIN26AUG232.5PE,232.5,PE,2026-08-25,0.45,0.45,0.35,0.4,249100,408900,243.15
95540,JIOFIN,2026-08-19,28785154,JIOFIN26AUG235CE,235,CE,2026-08-25,11,11,8,8.5,364250,3226550,243.15
95541,JIOFIN,2026-08-19,28787458,JIOFIN26AUG235PE,235,PE,2026-08-25,0.8,0.8,0.55,0.65,1633250,5405000,243.15
95542,JIOFIN,2026-08-19,30329602,JIOFIN26AUG237.5CE,237.5,CE,2026-08-25,7.8,9.2,6.05,6.4,110450,554600,243.15
95543,JIOFIN,2026-08-19,30329858,JIOFIN26AUG237.5PE,237.5,PE,2026-08-25,1.05,1.2,0.85,1.05,860100,1116250,243.15
95544,JIOFIN,2026-08-19,28787714,JIOFIN26AUG240CE,240,CE,2026-08-25,6.2,7.2,4.2,4.5,3593150,3501500,243.15
95545,JIOFIN,2026-08-19,28787970,JIOFIN26AUG240PE,240,PE,2026-08-25,2,2,1.25,1.85,5369750,4876250,243.15
95546,JIOFIN,2026-08-19,30330114,JIOFIN26AUG242.5CE,242.5,CE,2026-08-25,4.5,5.45,2.85,3.1,2077400,1104500,243.15
95547,JIOFIN,2026-08-19,30330370,JIOFIN26AUG242.5PE,242.5,PE,2026-08-25,3,3.1,2,2.85,2916350,1318350,243.15
95548,JIOFIN,2026-08-19,28788226,JIOFIN26AUG245CE,245,CE,2026-08-25,3.55,4.05,1.85,2.1,10932200,5071300,243.15
95549,JIOFIN,2026-08-19,28789506,JIOFIN26AUG245PE,245,PE,2026-08-25,4.25,4.65,3.1,4.25,4902100,6471900,243.15
95550,JIOFIN,2026-08-19,30330626,JIOFIN26AUG247.5CE,247.5,CE,2026-08-25,2.95,3.05,1.25,1.4,4164200,2577950,243.15
95551,JIOFIN,2026-08-19,30330882,JIOFIN26AUG247.5PE,247.5,PE,2026-08-25,5.75,6.5,4.6,6.05,1160900,1581550,243.15
95552,JIOFIN,2026-08-19,28789762,JIOFIN26AUG250CE,250,CE,2026-08-25,2.25,2.3,0.85,0.95,22943050,16957600,243.15
95553,JIOFIN,2026-08-19,28790530,JIOFIN26AUG250PE,250,PE,2026-08-25,7.8,8.7,6.2,8.15,2460450,6932500,243.15
95554,JIOFIN,2026-08-19,30331138,JIOFIN26AUG252.5CE,252.5,CE,2026-08-25,1.25,1.65,0.6,0.7,3273550,2100900,243.15
95555,JIOFIN,2026-08-19,30331394,JIOFIN26AUG252.5PE,252.5,PE,2026-08-25,9.55,10.8,8.3,10.45,305500,918850,243.15
95556,JIOFIN,2026-08-19,28790786,JIOFIN26AUG255CE,255,CE,2026-08-25,1.1,1.25,0.45,0.5,10629050,6547100,243.15
95557,JIOFIN,2026-08-19,28791042,JIOFIN26AUG255PE,255,PE,2026-08-25,12.4,13.15,10.3,12.8,871850,2387600,243.15
95558,JIOFIN,2026-08-19,30331650,JIOFIN26AUG257.5CE,257.5,CE,2026-08-25,0.9,1.05,0.35,0.4,3825800,4483800,243.15
95559,JIOFIN,2026-08-19,30331906,JIOFIN26AUG257.5PE,257.5,PE,2026-08-25,13.4,15.65,13.2,15.5,115150,1767200,243.15
95560,JIOFIN,2026-08-19,28791298,JIOFIN26AUG260CE,260,CE,2026-08-25,0.85,0.85,0.3,0.35,20339250,25410550,243.15
95561,JIOFIN,2026-08-19,28791554,JIOFIN26AUG260PE,260,PE,2026-08-25,17.05,18.15,14.9,17.5,613350,5315700,243.15
95562,JIOFIN,2026-08-19,30332162,JIOFIN26AUG262.5CE,262.5,CE,2026-08-25,0.5,0.55,0.2,0.25,2321800,4880950,243.15
95563,JIOFIN,2026-08-19,30332674,JIOFIN26AUG262.5PE,262.5,PE,2026-08-25,19.5,20.65,19.5,20.3,28200,918850,243.15
95564,JIOFIN,2026-08-19,28791810,JIOFIN26AUG265CE,265,CE,2026-08-25,0.5,0.5,0.2,0.25,6847900,7637500,243.15
95565,JIOFIN,2026-08-19,28792066,JIOFIN26AUG265PE,265,PE,2026-08-25,20.4,23,20.4,22.75,98700,1306600,243.15
95566,JIOFIN,2026-08-19,30332930,JIOFIN26AUG267.5CE,267.5,CE,2026-08-25,0.35,0.4,0.15,0.15,1210250,2072700,243.15
95567,JIOFIN,2026-08-19,30333186,JIOFIN26AUG267.5PE,267.5,PE,2026-08-25,18.7,18.7,18.7,18.7,0,777850,243.15
95568,JIOFIN,2026-08-19,28792322,JIOFIN26AUG270CE,270,CE,2026-08-25,0.3,0.35,0.15,0.15,14330300,13754550,243.15
95569,JIOFIN,2026-08-19,28792578,JIOFIN26AUG270PE,270,PE,2026-08-25,24.75,27.7,24.75,27.65,202100,2049200,243.15
95570,JIOFIN,2026-08-19,30333442,JIOFIN26AUG272.5CE,272.5,CE,2026-08-25,0.25,0.25,0.1,0.15,336050,766100,243.15
95571,JIOFIN,2026-08-19,30333698,JIOFIN26AUG272.5PE,272.5,PE,2026-08-25,27.3,27.3,27.3,27.3,0,197400,243.15
95572,JIOFIN,2026-08-19,28792834,JIOFIN26AUG275CE,275,CE,2026-08-25,0.2,0.2,0.1,0.1,4300500,6149950,243.15
95573,JIOFIN,2026-08-19,28793090,JIOFIN26AUG275PE,275,PE,2026-08-25,30.5,32.55,30,32.4,51700,197400,243.15
95574,JIOFIN,2026-08-19,30333954,JIOFIN26AUG277.5CE,277.5,CE,2026-08-25,0.2,0.2,0.1,0.1,155100,361900,243.15
95575,JIOFIN,2026-08-19,30334210,JIOFIN26AUG277.5PE,277.5,PE,2026-08-25,40.99,40.99,40.99,40.99,0,0,243.15
95576,JIOFIN,2026-08-19,28793346,JIOFIN26AUG280CE,280,CE,2026-08-25,0.15,0.15,0.05,0.1,4269950,8652700,243.15
95577,JIOFIN,2026-08-19,28793858,JIOFIN26AUG280PE,280,PE,2026-08-25,35.85,37.4,35.5,37.25,378350,3849300,243.15
95578,JIOFIN,2026-08-19,30334466,JIOFIN26AUG282.5CE,282.5,CE,2026-08-25,0.15,0.15,0.05,0.05,317250,575750,243.15
95579,JIOFIN,2026-08-19,30334978,JIOFIN26AUG282.5PE,282.5,PE,2026-08-25,30.9,30.9,30.9,30.9,0,665050,243.15
95580,JIOFIN,2026-08-19,28794626,JIOFIN26AUG285CE,285,CE,2026-08-25,0.15,0.15,0.05,0.1,2037450,3496800,243.15
95581,JIOFIN,2026-08-19,28805890,JIOFIN26AUG285PE,285,PE,2026-08-25,35.25,35.25,35.25,35.25,0,65800,243.15
95582,JIOFIN,2026-08-19,30335234,JIOFIN26AUG287.5CE,287.5,CE,2026-08-25,0.1,0.1,0.05,0.05,157450,173900,243.15
95583,JIOFIN,2026-08-19,30336002,JIOFIN26AUG287.5PE,287.5,PE,2026-08-25,49.89,49.89,49.89,49.89,0,0,243.15
95584,JIOFIN,2026-08-19,28806146,JIOFIN26AUG290CE,290,CE,2026-08-25,0.1,0.1,0.05,0.05,1912900,2476900,243.15
95585,JIOFIN,2026-08-19,28807682,JIOFIN26AUG290PE,290,PE,2026-08-25,41.5,41.5,41.5,41.5,0,204450,243.15
95586,JIOFIN,2026-08-19,28807938,JIOFIN26AUG295CE,295,CE,2026-08-25,0.05,0.1,0.05,0.05,110450,803700,243.15
95587,JIOFIN,2026-08-19,28825602,JIOFIN26AUG295PE,295,PE,2026-08-25,30,30,30,30,0,23500,243.15
95588,JIOFIN,2026-08-19,28825858,JIOFIN26AUG300CE,300,CE,2026-08-25,0.05,0.1,0.05,0.05,1217300,2312400,243.15
95589,JIOFIN,2026-08-19,28826114,JIOFIN26AUG300PE,300,PE,2026-08-25,55.4,56.9,55.2,56.9,7050,361900,243.15
95590,JIOFIN,2026-08-20,28780034,JIOFIN26AUG195PE,195,PE,2026-08-25,0.05,0.05,0.05,0.05,0,126900,244.75
95591,JIOFIN,2026-08-20,28780290,JIOFIN26AUG200CE,200,CE,2026-08-25,45,45,45,45,0,183300,244.75
95592,JIOFIN,2026-08-20,28780546,JIOFIN26AUG200PE,200,PE,2026-08-25,0.05,0.05,0.05,0.05,23500,415950,244.75
95593,JIOFIN,2026-08-20,28781314,JIOFIN26AUG210CE,210,CE,2026-08-25,35.95,35.95,35.95,35.95,0,136300,244.75
95594,JIOFIN,2026-08-20,28781826,JIOFIN26AUG210PE,210,PE,2026-08-25,0.05,0.05,0.05,0.05,32900,658000,244.75
95595,JIOFIN,2026-08-20,28783362,JIOFIN26AUG215PE,215,PE,2026-08-25,0.05,0.05,0.05,0.05,0,237350,244.75
95596,JIOFIN,2026-08-20,28783618,JIOFIN26AUG220CE,220,CE,2026-08-25,24,27.35,24,27.35,39950,354850,244.75
95597,JIOFIN,2026-08-20,28783874,JIOFIN26AUG220PE,220,PE,2026-08-25,0.1,0.1,0.05,0.05,225600,2013950,244.75
95598,JIOFIN,2026-08-20,30327810,JIOFIN26AUG222.5PE,222.5,PE,2026-08-25,0.05,0.05,0.05,0.05,2350,86950,244.75
95599,JIOFIN,2026-08-20,28784130,JIOFIN26AUG225CE,225,CE,2026-08-25,19.8,21.75,19.8,21,16450,376000,244.75
95600,JIOFIN,2026-08-20,28784386,JIOFIN26AUG225PE,225,PE,2026-08-25,0.1,0.15,0.05,0.1,77550,1057500,244.75
95601,JIOFIN,2026-08-20,30328322,JIOFIN26AUG227.5PE,227.5,PE,2026-08-25,0.1,0.2,0.05,0.05,49350,171550,244.75
95602,JIOFIN,2026-08-20,28784642,JIOFIN26AUG230CE,230,CE,2026-08-25,14.5,17.8,14.4,15.8,227950,2218400,244.75
95603,JIOFIN,2026-08-20,28784898,JIOFIN26AUG230PE,230,PE,2026-08-25,0.15,0.2,0.1,0.15,1029300,4281700,244.75
95604,JIOFIN,2026-08-20,30329346,JIOFIN26AUG232.5PE,232.5,PE,2026-08-25,0.2,0.3,0.1,0.15,162150,347800,244.75
95605,JIOFIN,2026-08-20,28785154,JIOFIN26AUG235CE,235,CE,2026-08-25,9.45,12.8,9.25,10.5,256150,3198350,244.75
95606,JIOFIN,2026-08-20,28787458,JIOFIN26AUG235PE,235,PE,2026-08-25,0.5,0.5,0.15,0.25,1586250,5177050,244.75
95607,JIOFIN,2026-08-20,30329602,JIOFIN26AUG237.5CE,237.5,CE,2026-08-25,6.9,10.35,6.9,10.35,150400,521700,244.75
95608,JIOFIN,2026-08-20,30329858,JIOFIN26AUG237.5PE,237.5,PE,2026-08-25,1.05,1.05,0.25,0.35,655650,1036350,244.75
95609,JIOFIN,2026-08-20,28787714,JIOFIN26AUG240CE,240,CE,2026-08-25,5.45,8.2,5,5.95,2646100,3221850,244.75
95610,JIOFIN,2026-08-20,28787970,JIOFIN26AUG240PE,240,PE,2026-08-25,1.4,1.4,0.45,0.65,4615400,4237050,244.75
95611,JIOFIN,2026-08-20,30330114,JIOFIN26AUG242.5CE,242.5,CE,2026-08-25,3.6,6.1,3.35,4.05,1884700,947050,244.75
95612,JIOFIN,2026-08-20,30330370,JIOFIN26AUG242.5PE,242.5,PE,2026-08-25,2.85,2.85,0.8,1.25,2016300,1189100,244.75
95613,JIOFIN,2026-08-20,28788226,JIOFIN26AUG245CE,245,CE,2026-08-25,2.4,4.15,2.2,2.55,12483200,4070200,244.75
95614,JIOFIN,2026-08-20,28789506,JIOFIN26AUG245PE,245,PE,2026-08-25,3.2,3.5,1.4,2.25,7242700,6570600,244.75
95615,JIOFIN,2026-08-20,30330626,JIOFIN26AUG247.5CE,247.5,CE,2026-08-25,1.75,2.75,1.45,1.55,6185200,2603800,244.75
95616,JIOFIN,2026-08-20,30330882,JIOFIN26AUG247.5PE,247.5,PE,2026-08-25,4.9,5.15,2.45,3.65,1353600,1475800,244.75
95617,JIOFIN,2026-08-20,28789762,JIOFIN26AUG250CE,250,CE,2026-08-25,0.85,1.75,0.85,0.95,20621250,15228000,244.75
95618,JIOFIN,2026-08-20,28790530,JIOFIN26AUG250PE,250,PE,2026-08-25,7,7.2,3.9,5.7,2418150,6462500,244.75
95619,JIOFIN,2026-08-20,30331138,JIOFIN26AUG252.5CE,252.5,CE,2026-08-25,0.75,1.15,0.55,0.55,2082100,2049200,244.75
95620,JIOFIN,2026-08-20,30331394,JIOFIN26AUG252.5PE,252.5,PE,2026-08-25,9,9.1,5.95,7.8,455900,679150,244.75
95621,JIOFIN,2026-08-20,28790786,JIOFIN26AUG255CE,255,CE,2026-08-25,0.55,0.8,0.35,0.35,8389500,5933750,244.75
95622,JIOFIN,2026-08-20,28791042,JIOFIN26AUG255PE,255,PE,2026-08-25,11.8,11.8,8,10.05,568700,2230150,244.75
95623,JIOFIN,2026-08-20,30331650,JIOFIN26AUG257.5CE,257.5,CE,2026-08-25,0.4,0.55,0.25,0.25,2925750,3863400,244.75
95624,JIOFIN,2026-08-20,30331906,JIOFIN26AUG257.5PE,257.5,PE,2026-08-25,12.9,13.6,10.7,11.95,218550,1682600,244.75
95625,JIOFIN,2026-08-20,28791298,JIOFIN26AUG260CE,260,CE,2026-08-25,0.35,0.45,0.2,0.2,14008350,22343800,244.75
95626,JIOFIN,2026-08-20,28791554,JIOFIN26AUG260PE,260,PE,2026-08-25,15.65,16.5,12.65,14.65,512300,5024300,244.75
95627,JIOFIN,2026-08-20,30332162,JIOFIN26AUG262.5CE,262.5,CE,2026-08-25,0.25,0.3,0.15,0.15,1400600,4742300,244.75
95628,JIOFIN,2026-08-20,30332674,JIOFIN26AUG262.5PE,262.5,PE,2026-08-25,17.65,17.65,15.35,16.35,21150,907100,244.75
95629,JIOFIN,2026-08-20,28791810,JIOFIN26AUG265CE,265,CE,2026-08-25,0.2,0.3,0.1,0.1,8269650,7275600,244.75
95630,JIOFIN,2026-08-20,28792066,JIOFIN26AUG265PE,265,PE,2026-08-25,20.7,21.25,17.75,20,56400,1285450,244.75
95631,JIOFIN,2026-08-20,30332930,JIOFIN26AUG267.5CE,267.5,CE,2026-08-25,0.15,0.25,0.1,0.15,954100,1847100,244.75
95632,JIOFIN,2026-08-20,28792322,JIOFIN26AUG270CE,270,CE,2026-08-25,0.15,0.2,0.1,0.1,4126600,12995500,244.75
95633,JIOFIN,2026-08-20,28792578,JIOFIN26AUG270PE,270,PE,2026-08-25,25.7,25.85,22.65,24.25,178600,1927000,244.75
95634,JIOFIN,2026-08-20,30333442,JIOFIN26AUG272.5CE,272.5,CE,2026-08-25,0.15,0.15,0.05,0.1,296100,752000,244.75
